team_name,timestamp,price,volume,value
Los Angeles R,2025-10-21 04:00:00,0.84,95,84.0
Los Angeles R,2025-10-22 04:00:00,0.81,1125,81.0
Los Angeles R,2025-10-23 04:00:00,0.81,20,81.0
Los Angeles R,2025-10-24 04:00:00,0.82,775,82.0
Los Angeles R,2025-10-25 04:00:00,0.82,6,82.0
Los Angeles R,2025-10-26 04:00:00,0.82,32,82.0
Los Angeles R,2025-10-27 04:00:00,0.94,29,94.0
Los Angeles R,2025-10-29 04:00:00,0.93,5,93.0
Los Angeles R,2025-10-30 04:00:00,0.91,50,91.0
Kansas City,2025-07-11 04:00:00,0.78,25,78.0
Kansas City,2025-08-01 04:00:00,0.76,19,76.0
Kansas City,2025-08-03 04:00:00,0.8,10,80.0
Kansas City,2025-08-06 04:00:00,0.8,1,80.0
Kansas City,2025-08-09 04:00:00,0.89,21,89.0
Kansas City,2025-08-10 04:00:00,0.76,236,76.0
Kansas City,2025-08-11 04:00:00,0.75,24,75.0
Kansas City,2025-08-14 04:00:00,0.78,289,78.0
Kansas City,2025-08-15 04:00:00,0.75,51,75.0
Kansas City,2025-08-16 04:00:00,0.8,1,80.0
Kansas City,2025-08-18 04:00:00,0.75,5,75.0
Kansas City,2025-08-19 04:00:00,0.76,5,76.0
Kansas City,2025-08-20 04:00:00,0.75,100,75.0
Kansas City,2025-08-26 04:00:00,0.77,25,77.0
Kansas City,2025-09-03 04:00:00,0.77,602,77.0
Kansas City,2025-09-05 04:00:00,0.78,12,78.0
Kansas City,2025-09-06 04:00:00,0.76,39,76.0
Kansas City,2025-09-07 04:00:00,0.74,2663,74.0
Kansas City,2025-09-08 04:00:00,0.6,256,60.0
Kansas City,2025-09-11 04:00:00,0.69,255,69.0
Kansas City,2025-09-12 04:00:00,0.69,359,69.0
Kansas City,2025-09-13 04:00:00,0.66,308,66.0
Kansas City,2025-09-14 04:00:00,0.7,116,70.0
Kansas City,2025-09-15 04:00:00,0.69,629,69.0
Kansas City,2025-09-16 04:00:00,0.7,2638,70.0
Kansas City,2025-09-17 04:00:00,0.66,10685,66.0
Kansas City,2025-09-18 04:00:00,0.66,11148,66.0
Kansas City,2025-09-19 04:00:00,0.66,957,66.0
Kansas City,2025-09-20 04:00:00,0.66,1023,66.0
Kansas City,2025-09-21 04:00:00,0.65,100,65.0
Kansas City,2025-09-22 04:00:00,0.69,2175,69.0
Kansas City,2025-09-23 04:00:00,0.7,205,70.0
Kansas City,2025-09-24 04:00:00,0.67,75,67.0
Kansas City,2025-09-25 04:00:00,0.69,32,69.0
Kansas City,2025-09-26 04:00:00,0.66,124,66.0
Kansas City,2025-09-27 04:00:00,0.68,817,68.0
Kansas City,2025-09-28 04:00:00,0.68,31,68.0
Kansas City,2025-09-29 04:00:00,0.8,1059,80.0
Kansas City,2025-09-30 04:00:00,0.77,350,77.0
Kansas City,2025-10-01 04:00:00,0.8,115,80.0
Kansas City,2025-10-02 04:00:00,0.8,71,80.0
Kansas City,2025-10-03 04:00:00,0.81,20,81.0
Kansas City,2025-10-04 04:00:00,0.81,17,81.0
Kansas City,2025-10-05 04:00:00,0.81,129,81.0
Kansas City,2025-10-06 04:00:00,0.81,75,81.0
Kansas City,2025-10-07 04:00:00,0.74,207,74.0
Kansas City,2025-10-08 04:00:00,0.61,334,61.0
Kansas City,2025-10-09 04:00:00,0.67,147,67.0
Kansas City,2025-10-10 04:00:00,0.7,17,70.0
Kansas City,2025-10-11 04:00:00,0.73,304,73.0
Kansas City,2025-10-12 04:00:00,0.7,418,70.0
Kansas City,2025-10-13 04:00:00,0.82,1076,82.0
Kansas City,2025-10-14 04:00:00,0.82,553,82.0
Kansas City,2025-10-15 04:00:00,0.78,167,78.0
Kansas City,2025-10-16 04:00:00,0.86,10,86.0
Kansas City,2025-10-17 04:00:00,0.86,39,86.0
Kansas City,2025-10-19 04:00:00,0.85,33,85.0
Kansas City,2025-10-20 04:00:00,0.94,177,94.0
Kansas City,2025-10-21 04:00:00,0.94,12,94.0
Kansas City,2025-10-22 04:00:00,0.86,2,86.0
Kansas City,2025-10-23 04:00:00,0.87,60,87.0
Kansas City,2025-10-24 04:00:00,0.92,37,92.0
Kansas City,2025-10-25 04:00:00,0.86,76,86.0
Kansas City,2025-10-26 04:00:00,0.87,115,87.0
Kansas City,2025-10-27 04:00:00,0.95,158,95.0
Kansas City,2025-10-28 04:00:00,0.82,213,82.0
Kansas City,2025-10-29 04:00:00,0.88,1867,88.0
Kansas City,2025-10-30 04:00:00,0.94,80,94.0
Jacksonville,2025-07-11 04:00:00,0.35,10,35.0
Jacksonville,2025-07-12 04:00:00,0.37,838,37.0
Jacksonville,2025-07-14 04:00:00,0.36,10,36.0
Jacksonville,2025-07-15 04:00:00,0.36,1,36.0
Jacksonville,2025-07-17 04:00:00,0.36,899,36.0
Jacksonville,2025-07-19 04:00:00,0.37,946,37.0
Jacksonville,2025-07-21 04:00:00,0.37,25,37.0
Jacksonville,2025-07-22 04:00:00,0.37,493,37.0
Jacksonville,2025-07-25 04:00:00,0.38,29,38.0
Jacksonville,2025-07-26 04:00:00,0.37,797,37.0
Jacksonville,2025-07-29 04:00:00,0.38,60,38.0
Jacksonville,2025-08-02 04:00:00,0.38,10,38.0
Jacksonville,2025-08-04 04:00:00,0.37,10,37.0
Jacksonville,2025-08-05 04:00:00,0.39,1414,39.0
Jacksonville,2025-08-09 04:00:00,0.54,20,54.0
Jacksonville,2025-08-10 04:00:00,0.39,5,39.0
Jacksonville,2025-08-14 04:00:00,0.43,877,43.0
Jacksonville,2025-08-20 04:00:00,0.36,573,36.0
Jacksonville,2025-08-22 04:00:00,0.36,1040,36.0
Jacksonville,2025-08-24 04:00:00,0.37,20,37.0
Jacksonville,2025-08-25 04:00:00,0.37,308,37.0
Jacksonville,2025-08-27 04:00:00,0.36,1015,36.0
Jacksonville,2025-08-28 04:00:00,0.36,3987,36.0
Jacksonville,2025-08-31 04:00:00,0.37,50,37.0
Jacksonville,2025-09-02 04:00:00,0.38,1,38.0
Jacksonville,2025-09-03 04:00:00,0.38,50,38.0
Jacksonville,2025-09-04 04:00:00,0.38,10,38.0
Jacksonville,2025-09-05 04:00:00,0.39,54,39.0
Jacksonville,2025-09-08 04:00:00,0.3,3180,30.0
Jacksonville,2025-09-10 04:00:00,0.43,66,43.0
Jacksonville,2025-09-12 04:00:00,0.47,17139,47.0
Jacksonville,2025-09-13 04:00:00,0.42,3500,42.0
Jacksonville,2025-09-14 04:00:00,0.47,1,47.0
Jacksonville,2025-09-16 04:00:00,0.31,7,31.0
Jacksonville,2025-09-18 04:00:00,0.48,1030,48.0
Jacksonville,2025-09-19 04:00:00,0.48,17,48.0
Jacksonville,2025-09-20 04:00:00,0.48,12,48.0
Jacksonville,2025-09-21 04:00:00,0.43,50,43.0
Jacksonville,2025-09-22 04:00:00,0.54,1120,54.0
Jacksonville,2025-09-23 04:00:00,0.55,242,55.00000000000000
Jacksonville,2025-09-24 04:00:00,0.52,24,52.0
Jacksonville,2025-09-25 04:00:00,0.52,149,52.0
Jacksonville,2025-09-26 04:00:00,0.52,15,52.0
Jacksonville,2025-09-27 04:00:00,0.53,75,53.0
Jacksonville,2025-09-28 04:00:00,0.53,20,53.0
Jacksonville,2025-09-29 04:00:00,0.59,11,59.0
Jacksonville,2025-09-30 04:00:00,0.6,37,60.0
Jacksonville,2025-10-01 04:00:00,0.64,61,64.0
Jacksonville,2025-10-02 04:00:00,0.64,5,64.0
Jacksonville,2025-10-03 04:00:00,0.63,10,63.0
Jacksonville,2025-10-05 04:00:00,0.63,16,63.0
Jacksonville,2025-10-06 04:00:00,0.49,2,49.0
Jacksonville,2025-10-07 04:00:00,0.65,209,65.0
Jacksonville,2025-10-08 04:00:00,0.69,1248,69.0
Jacksonville,2025-10-09 04:00:00,0.7,17,70.0
Jacksonville,2025-10-10 04:00:00,0.72,202,72.0
Jacksonville,2025-10-11 04:00:00,0.79,1,79.0
Jacksonville,2025-10-12 04:00:00,0.73,23,73.0
Jacksonville,2025-10-13 04:00:00,0.72,8036,72.0
Jacksonville,2025-10-14 04:00:00,0.64,6436,64.0
Jacksonville,2025-10-15 04:00:00,0.66,156,66.0
Jacksonville,2025-10-16 04:00:00,0.64,558,64.0
Jacksonville,2025-10-17 04:00:00,0.62,350,62.0
Jacksonville,2025-10-18 04:00:00,0.59,32,59.0
Jacksonville,2025-10-19 04:00:00,0.63,2550,63.0
Jacksonville,2025-10-22 04:00:00,0.59,3698,59.0
Jacksonville,2025-10-23 04:00:00,0.55,198,55.00000000000000
Jacksonville,2025-10-24 04:00:00,0.55,29,55.00000000000000
Jacksonville,2025-10-25 04:00:00,0.58,23,58.00000000000000
Jacksonville,2025-10-26 04:00:00,0.58,293,58.00000000000000
Jacksonville,2025-10-27 04:00:00,0.54,411,54.0
Jacksonville,2025-10-28 04:00:00,0.56,14,56.00000000000000
Jacksonville,2025-10-29 04:00:00,0.47,8,47.0
Jacksonville,2025-10-30 04:00:00,0.46,116,46.0
Indianapolis,2025-07-30 04:00:00,0.3,1,30.0
Indianapolis,2025-08-01 04:00:00,0.32,7,32.0
Indianapolis,2025-08-09 04:00:00,0.32,10,32.0
Indianapolis,2025-08-14 04:00:00,0.31,1319,31.0
Indianapolis,2025-08-19 04:00:00,0.3,20,30.0
Indianapolis,2025-08-20 04:00:00,0.33,35,33.0
Indianapolis,2025-08-22 04:00:00,0.31,35,31.0
Indianapolis,2025-08-25 04:00:00,0.3,500,30.0
Indianapolis,2025-08-26 04:00:00,0.32,300,32.0
Indianapolis,2025-08-27 04:00:00,0.31,7,31.0
Indianapolis,2025-09-04 04:00:00,0.31,170,31.0
Indianapolis,2025-09-05 04:00:00,0.31,114,31.0
Indianapolis,2025-09-08 04:00:00,0.32,15,32.0
Indianapolis,2025-09-09 04:00:00,0.4,4631,40.0
Indianapolis,2025-09-10 04:00:00,0.42,6,42.0
Indianapolis,2025-09-11 04:00:00,0.4,5,40.0
Indianapolis,2025-09-12 04:00:00,0.4,290,40.0
Indianapolis,2025-09-13 04:00:00,0.41,6505,41.0
Indianapolis,2025-09-14 04:00:00,0.41,484,41.0
Indianapolis,2025-09-15 04:00:00,0.61,49,61.0
Indianapolis,2025-09-16 04:00:00,0.55,499,55.00000000000000
Indianapolis,2025-09-17 04:00:00,0.6,650,60.0
Indianapolis,2025-09-18 04:00:00,0.6,401,60.0
Indianapolis,2025-09-19 04:00:00,0.6,234,60.0
Indianapolis,2025-09-20 04:00:00,0.62,258,62.0
Indianapolis,2025-09-21 04:00:00,0.63,772,63.0
Indianapolis,2025-09-22 04:00:00,0.76,3026,76.0
Indianapolis,2025-09-23 04:00:00,0.76,3116,76.0
Indianapolis,2025-09-24 04:00:00,0.76,2408,76.0
Indianapolis,2025-09-25 04:00:00,0.76,444,76.0
Indianapolis,2025-09-26 04:00:00,0.8,369,80.0
Indianapolis,2025-09-27 04:00:00,0.78,5,78.0
Indianapolis,2025-09-28 04:00:00,0.78,961,78.0
Indianapolis,2025-09-29 04:00:00,0.75,229,75.0
Indianapolis,2025-09-30 04:00:00,0.74,35,74.0
Indianapolis,2025-10-01 04:00:00,0.73,37,73.0
Indianapolis,2025-10-02 04:00:00,0.71,182,71.0
Indianapolis,2025-10-03 04:00:00,0.71,54,71.0
Indianapolis,2025-10-04 04:00:00,0.75,131,75.0
Indianapolis,2025-10-05 04:00:00,0.71,12,71.0
Indianapolis,2025-10-06 04:00:00,0.89,13,89.0
Indianapolis,2025-10-07 04:00:00,0.89,1,89.0
Indianapolis,2025-10-08 04:00:00,0.8,112,80.0
Indianapolis,2025-10-09 04:00:00,0.87,12,87.0
Indianapolis,2025-10-10 04:00:00,0.86,13,86.0
Indianapolis,2025-10-11 04:00:00,0.82,31,82.0
Indianapolis,2025-10-12 04:00:00,0.75,131,75.0
Indianapolis,2025-10-13 04:00:00,0.82,8,82.0
Indianapolis,2025-10-14 04:00:00,0.93,21,93.0
Indianapolis,2025-10-15 04:00:00,0.79,211,79.0
Indianapolis,2025-10-16 04:00:00,0.9,70,90.0
Indianapolis,2025-10-17 04:00:00,0.9,45,90.0
Indianapolis,2025-10-19 04:00:00,0.81,15,81.0
Indianapolis,2025-10-20 04:00:00,0.9,34,90.0
Indianapolis,2025-10-21 04:00:00,0.93,3,93.0
Indianapolis,2025-10-22 04:00:00,0.93,62,93.0
Indianapolis,2025-10-24 04:00:00,0.94,1,94.0
Indianapolis,2025-10-25 04:00:00,0.94,1,94.0
Indianapolis,2025-10-26 04:00:00,0.94,50,94.0
Indianapolis,2025-10-27 04:00:00,0.94,21,94.0
Indianapolis,2025-10-28 04:00:00,0.97,20,97.0
Indianapolis,2025-10-29 04:00:00,0.9,1,90.0
Indianapolis,2025-10-30 04:00:00,0.97,30,97.0
Houston,2025-07-11 04:00:00,0.56,140,56.00000000000000
Houston,2025-07-12 04:00:00,0.51,1227,51.0
Houston,2025-07-14 04:00:00,0.58,862,58.00000000000000
Houston,2025-07-20 04:00:00,0.56,5,56.00000000000000
Houston,2025-07-21 04:00:00,0.56,6,56.00000000000000
Houston,2025-07-22 04:00:00,0.56,489,56.00000000000000
Houston,2025-07-25 04:00:00,0.93,3809,93.0
Houston,2025-07-26 04:00:00,0.56,505,56.00000000000000
Houston,2025-07-29 04:00:00,0.58,25,58.00000000000000
Houston,2025-08-02 04:00:00,0.58,10,58.00000000000000
Houston,2025-08-05 04:00:00,0.58,1,58.00000000000000
Houston,2025-08-06 04:00:00,0.57,52,57.00000000000000
Houston,2025-08-10 04:00:00,0.55,1371,55.00000000000000
Houston,2025-08-13 04:00:00,0.55,1250,55.00000000000000
Houston,2025-08-14 04:00:00,0.56,376,56.00000000000000
Houston,2025-08-17 04:00:00,0.56,86,56.00000000000000
Houston,2025-08-18 04:00:00,0.54,5,54.0
Houston,2025-08-19 04:00:00,0.55,46,55.00000000000000
Houston,2025-08-20 04:00:00,0.56,18,56.00000000000000
Houston,2025-08-21 04:00:00,0.56,1041,56.00000000000000
Houston,2025-08-22 04:00:00,0.58,5377,58.00000000000000
Houston,2025-08-23 04:00:00,0.59,13,59.0
Houston,2025-08-26 04:00:00,0.59,10,59.0
Houston,2025-08-27 04:00:00,0.58,18,58.00000000000000
Houston,2025-08-28 04:00:00,0.58,75,58.00000000000000
Houston,2025-08-29 04:00:00,0.58,8,58.00000000000000
Houston,2025-09-02 04:00:00,0.58,1,58.00000000000000
Houston,2025-09-03 04:00:00,0.58,1,58.00000000000000
Houston,2025-09-04 04:00:00,0.58,357,58.00000000000000
Houston,2025-09-05 04:00:00,0.58,16,58.00000000000000
Houston,2025-09-07 04:00:00,0.58,167,58.00000000000000
Houston,2025-09-08 04:00:00,0.58,2521,58.00000000000000
Houston,2025-09-12 04:00:00,0.49,173,49.0
Houston,2025-09-13 04:00:00,0.48,34,48.0
Houston,2025-09-14 04:00:00,0.48,6,48.0
Houston,2025-09-15 04:00:00,0.58,2,58.00000000000000
Houston,2025-09-17 04:00:00,0.46,63,46.0
Houston,2025-09-18 04:00:00,0.39,1279,39.0
Houston,2025-09-19 04:00:00,0.4,136,40.0
Houston,2025-09-20 04:00:00,0.35,268,35.0
Houston,2025-09-21 04:00:00,0.36,40,36.0
Houston,2025-09-22 04:00:00,0.22,11697,22.0
Houston,2025-09-23 04:00:00,0.25,10205,25.0
Houston,2025-09-24 04:00:00,0.24,1062,24.0
Houston,2025-09-25 04:00:00,0.24,884,24.0
Houston,2025-09-26 04:00:00,0.22,250,22.0
Houston,2025-09-27 04:00:00,0.22,385,22.0
Houston,2025-09-29 04:00:00,0.26,36,26.0
Houston,2025-09-30 04:00:00,0.27,4313,27.0
Houston,2025-10-01 04:00:00,0.26,48,26.0
Houston,2025-10-02 04:00:00,0.34,8808,34.0
Houston,2025-10-03 04:00:00,0.33,10632,33.0
Houston,2025-10-04 04:00:00,0.31,429,31.0
Houston,2025-10-05 04:00:00,0.36,100,36.0
Houston,2025-10-06 04:00:00,0.54,434,54.0
Houston,2025-10-07 04:00:00,0.48,392,48.0
Houston,2025-10-08 04:00:00,0.4,248,40.0
Houston,2025-10-09 04:00:00,0.34,29,34.0
Houston,2025-10-10 04:00:00,0.33,5906,33.0
Houston,2025-10-11 04:00:00,0.4,247,40.0
Houston,2025-10-12 04:00:00,0.34,8,34.0
Houston,2025-10-13 04:00:00,0.21,17,21.0
Houston,2025-10-14 04:00:00,0.27,503,27.0
Houston,2025-10-15 04:00:00,0.32,47,32.0
Houston,2025-10-16 04:00:00,0.36,389,36.0
Houston,2025-10-17 04:00:00,0.29,1006,29.000000000000000
Houston,2025-10-18 04:00:00,0.37,5,37.0
Houston,2025-10-19 04:00:00,0.31,220,31.0
Houston,2025-10-20 04:00:00,0.16,164,16.0
Houston,2025-10-21 04:00:00,0.23,27,23.0
Houston,2025-10-22 04:00:00,0.2,153,20.0
Houston,2025-10-23 04:00:00,0.22,400,22.0
Houston,2025-10-24 04:00:00,0.22,25,22.0
Houston,2025-10-25 04:00:00,0.14,18,14.000000000000000
Houston,2025-10-26 04:00:00,0.2,31,20.0
Houston,2025-10-27 04:00:00,0.48,25,48.0
Houston,2025-10-28 04:00:00,0.4,25,40.0
Houston,2025-10-29 04:00:00,0.38,10,38.0
Houston,2025-10-30 04:00:00,0.25,13,25.0
Green Bay,2025-07-13 04:00:00,0.57,2,57.00000000000000
Green Bay,2025-07-21 04:00:00,0.55,6,55.00000000000000
Green Bay,2025-07-25 04:00:00,0.55,3,55.00000000000000
Green Bay,2025-07-26 04:00:00,0.56,61,56.00000000000000
Green Bay,2025-07-28 04:00:00,0.56,1,56.00000000000000
Green Bay,2025-07-29 04:00:00,0.55,5,55.00000000000000
Green Bay,2025-07-31 04:00:00,0.56,86,56.00000000000000
Green Bay,2025-08-04 04:00:00,0.55,1,55.00000000000000
Green Bay,2025-08-10 04:00:00,0.55,2639,55.00000000000000
Green Bay,2025-08-14 04:00:00,0.57,315,57.00000000000000
Green Bay,2025-08-17 04:00:00,0.53,20,53.0
Green Bay,2025-08-18 04:00:00,0.53,10,53.0
Green Bay,2025-08-22 04:00:00,0.53,37,53.0
Green Bay,2025-08-25 04:00:00,0.54,4969,54.0
Green Bay,2025-08-26 04:00:00,0.54,27119,54.0
Green Bay,2025-08-27 04:00:00,0.54,10,54.0
Green Bay,2025-08-28 04:00:00,0.56,1,56.00000000000000
Green Bay,2025-08-29 04:00:00,0.65,8402,65.0
Green Bay,2025-08-30 04:00:00,0.62,2953,62.0
Green Bay,2025-08-31 04:00:00,0.64,21,64.0
Green Bay,2025-09-02 04:00:00,0.62,1,62.0
Green Bay,2025-09-04 04:00:00,0.64,2000,64.0
Green Bay,2025-09-05 04:00:00,0.62,127,62.0
Green Bay,2025-09-07 04:00:00,0.64,1592,64.0
Green Bay,2025-09-08 04:00:00,0.62,25,62.0
Green Bay,2025-09-09 04:00:00,0.7,800,70.0
Green Bay,2025-09-10 04:00:00,0.7,5,70.0
Green Bay,2025-09-12 04:00:00,0.87,453,87.0
Green Bay,2025-09-13 04:00:00,0.86,7616,86.0
Green Bay,2025-09-14 04:00:00,0.85,1202,85.0
Green Bay,2025-09-15 04:00:00,0.95,4,95.0
Green Bay,2025-09-16 04:00:00,0.89,3282,89.0
Green Bay,2025-09-17 04:00:00,0.89,145,89.0
Green Bay,2025-09-18 04:00:00,0.89,34,89.0
Green Bay,2025-09-19 04:00:00,0.87,1729,87.0
Green Bay,2025-09-20 04:00:00,0.86,1035,86.0
Green Bay,2025-09-21 04:00:00,0.88,20,88.0
Green Bay,2025-09-22 04:00:00,0.83,22306,83.0
Green Bay,2025-09-23 04:00:00,0.82,213,82.0
Green Bay,2025-09-24 04:00:00,0.82,8,82.0
Green Bay,2025-09-25 04:00:00,0.82,50,82.0
Green Bay,2025-09-26 04:00:00,0.85,222,85.0
Green Bay,2025-09-27 04:00:00,0.81,2663,81.0
Green Bay,2025-09-28 04:00:00,0.81,172,81.0
Green Bay,2025-09-29 04:00:00,0.78,127,78.0
Green Bay,2025-09-30 04:00:00,0.78,5228,78.0
Green Bay,2025-10-01 04:00:00,0.78,631,78.0
Green Bay,2025-10-02 04:00:00,0.78,128,78.0
Green Bay,2025-10-03 04:00:00,0.76,13,76.0
Green Bay,2025-10-04 04:00:00,0.79,1100,79.0
Green Bay,2025-10-05 04:00:00,0.76,100,76.0
Green Bay,2025-10-06 04:00:00,0.72,1000,72.0
Green Bay,2025-10-08 04:00:00,0.86,11,86.0
Green Bay,2025-10-10 04:00:00,0.85,25,85.0
Green Bay,2025-10-11 04:00:00,0.88,108,88.0
Green Bay,2025-10-12 04:00:00,0.75,762,75.0
Green Bay,2025-10-13 04:00:00,0.9,12,90.0
Green Bay,2025-10-14 04:00:00,0.87,10,87.0
Green Bay,2025-10-15 04:00:00,0.87,1,87.0
Green Bay,2025-10-16 04:00:00,0.83,5,83.0
Green Bay,2025-10-17 04:00:00,0.83,197,83.0
Green Bay,2025-10-19 04:00:00,0.85,2,85.0
Green Bay,2025-10-20 04:00:00,0.86,331,86.0
Green Bay,2025-10-21 04:00:00,0.86,19,86.0
Green Bay,2025-10-22 04:00:00,0.8,9,80.0
Green Bay,2025-10-25 04:00:00,0.82,140,82.0
Green Bay,2025-10-28 04:00:00,0.95,99,95.0
Green Bay,2025-10-29 04:00:00,0.97,110,97.0
Green Bay,2025-10-30 04:00:00,0.9,294,90.0
Detroit,2025-07-12 04:00:00,0.64,508,64.0
Detroit,2025-07-14 04:00:00,0.64,42,64.0
Detroit,2025-07-15 04:00:00,0.64,1,64.0
Detroit,2025-07-17 04:00:00,0.64,56,64.0
Detroit,2025-07-22 04:00:00,0.64,2,64.0
Detroit,2025-07-25 04:00:00,0.97,2538,97.0
Detroit,2025-07-29 04:00:00,0.64,25,64.0
Detroit,2025-07-31 04:00:00,0.7,128,70.0
Detroit,2025-08-04 04:00:00,0.69,1,69.0
Detroit,2025-08-10 04:00:00,0.6,1321,60.0
Detroit,2025-08-11 04:00:00,0.62,10,62.0
Detroit,2025-08-12 04:00:00,0.62,63,62.0
Detroit,2025-08-14 04:00:00,0.65,4445,65.0
Detroit,2025-08-15 04:00:00,0.65,90,65.0
Detroit,2025-08-16 04:00:00,0.66,1,66.0
Detroit,2025-08-17 04:00:00,0.61,100,61.0
Detroit,2025-08-18 04:00:00,0.6,47,60.0
Detroit,2025-08-20 04:00:00,0.62,150,62.0
Detroit,2025-08-22 04:00:00,0.62,25,62.0
Detroit,2025-08-24 04:00:00,0.62,260,62.0
Detroit,2025-08-25 04:00:00,0.64,202,64.0
Detroit,2025-08-26 04:00:00,0.63,800,63.0
Detroit,2025-08-27 04:00:00,0.61,1350,61.0
Detroit,2025-08-28 04:00:00,0.61,953,61.0
Detroit,2025-08-29 04:00:00,0.61,200,61.0
Detroit,2025-08-30 04:00:00,0.62,3650,62.0
Detroit,2025-08-31 04:00:00,0.61,49,61.0
Detroit,2025-09-02 04:00:00,0.61,1,61.0
Detroit,2025-09-03 04:00:00,0.61,8,61.0
Detroit,2025-09-05 04:00:00,0.62,15,62.0
Detroit,2025-09-06 04:00:00,0.61,84,61.0
Detroit,2025-09-07 04:00:00,0.61,98,61.0
Detroit,2025-09-08 04:00:00,0.52,310,52.0
Detroit,2025-09-09 04:00:00,0.54,29,54.0
Detroit,2025-09-10 04:00:00,0.5,147,50.0
Detroit,2025-09-12 04:00:00,0.49,8474,49.0
Detroit,2025-09-13 04:00:00,0.5,649,50.0
Detroit,2025-09-14 04:00:00,0.5,19,50.0
Detroit,2025-09-15 04:00:00,0.65,2444,65.0
Detroit,2025-09-16 04:00:00,0.64,1380,64.0
Detroit,2025-09-17 04:00:00,0.61,2229,61.0
Detroit,2025-09-18 04:00:00,0.59,1376,59.0
Detroit,2025-09-19 04:00:00,0.58,2119,58.00000000000000
Detroit,2025-09-20 04:00:00,0.59,214,59.0
Detroit,2025-09-21 04:00:00,0.59,2445,59.0
Detroit,2025-09-22 04:00:00,0.6,915,60.0
Detroit,2025-09-23 04:00:00,0.72,14701,72.0
Detroit,2025-09-24 04:00:00,0.72,6074,72.0
Detroit,2025-09-25 04:00:00,0.72,391,72.0
Detroit,2025-09-26 04:00:00,0.72,50,72.0
Detroit,2025-09-27 04:00:00,0.72,7,72.0
Detroit,2025-09-28 04:00:00,0.72,201,72.0
Detroit,2025-09-29 04:00:00,0.72,3315,72.0
Detroit,2025-09-30 04:00:00,0.8,1146,80.0
Detroit,2025-10-01 04:00:00,0.79,438,79.0
Detroit,2025-10-02 04:00:00,0.8,117,80.0
Detroit,2025-10-03 04:00:00,0.8,3849,80.0
Detroit,2025-10-04 04:00:00,0.82,50,82.0
Detroit,2025-10-05 04:00:00,0.82,152,82.0
Detroit,2025-10-06 04:00:00,0.69,120,69.0
Detroit,2025-10-07 04:00:00,0.86,29,86.0
Detroit,2025-10-08 04:00:00,0.83,1468,83.0
Detroit,2025-10-09 04:00:00,0.82,1551,82.0
Detroit,2025-10-10 04:00:00,0.84,11,84.0
Detroit,2025-10-11 04:00:00,0.9,202,90.0
Detroit,2025-10-12 04:00:00,0.77,156,77.0
Detroit,2025-10-13 04:00:00,0.87,1437,87.0
Detroit,2025-10-14 04:00:00,0.84,560,84.0
Detroit,2025-10-15 04:00:00,0.84,97,84.0
Detroit,2025-10-16 04:00:00,0.81,982,81.0
Detroit,2025-10-17 04:00:00,0.83,25,83.0
Detroit,2025-10-19 04:00:00,0.8,5,80.0
Detroit,2025-10-20 04:00:00,0.88,2405,88.0
Detroit,2025-10-21 04:00:00,0.89,10,89.0
Detroit,2025-10-22 04:00:00,0.84,200,84.0
Detroit,2025-10-23 04:00:00,0.82,87,82.0
Detroit,2025-10-24 04:00:00,0.88,217,88.0
Detroit,2025-10-25 04:00:00,0.84,21,84.0
Detroit,2025-10-26 04:00:00,0.84,50,84.0
Detroit,2025-10-27 04:00:00,0.94,6,94.0
Detroit,2025-10-29 04:00:00,0.86,363,86.0
Detroit,2025-10-30 04:00:00,0.93,50,93.0
Denver,2025-07-11 04:00:00,0.53,20,53.0
Denver,2025-07-12 04:00:00,0.54,1249,54.0
Denver,2025-07-14 04:00:00,0.54,992,54.0
Denver,2025-07-17 04:00:00,0.51,521,51.0
Denver,2025-07-19 04:00:00,0.53,2000,53.0
Denver,2025-07-20 04:00:00,0.53,9,53.0
Denver,2025-07-21 04:00:00,0.5,8,50.0
Denver,2025-07-22 04:00:00,0.55,531,55.00000000000000
Denver,2025-07-24 04:00:00,0.51,5,51.0
Denver,2025-07-25 04:00:00,0.52,1308,52.0
Denver,2025-07-29 04:00:00,0.51,37,51.0
Denver,2025-08-01 04:00:00,0.52,27,52.0
Denver,2025-08-02 04:00:00,0.52,194,52.0
Denver,2025-08-04 04:00:00,0.52,744,52.0
Denver,2025-08-06 04:00:00,0.51,97,51.0
Denver,2025-08-07 04:00:00,0.54,20,54.0
Denver,2025-08-09 04:00:00,0.54,158,54.0
Denver,2025-08-10 04:00:00,0.54,631,54.0
Denver,2025-08-12 04:00:00,0.54,29,54.0
Denver,2025-08-13 04:00:00,0.53,66,53.0
Denver,2025-08-14 04:00:00,0.53,25,53.0
Denver,2025-08-17 04:00:00,0.5,12,50.0
Denver,2025-08-18 04:00:00,0.53,182,53.0
Denver,2025-08-19 04:00:00,0.51,22,51.0
Denver,2025-08-20 04:00:00,0.53,315,53.0
Denver,2025-08-21 04:00:00,0.53,36,53.0
Denver,2025-08-22 04:00:00,0.52,2293,52.0
Denver,2025-08-23 04:00:00,0.53,73,53.0
Denver,2025-08-24 04:00:00,0.52,28,52.0
Denver,2025-08-25 04:00:00,0.53,630,53.0
Denver,2025-08-26 04:00:00,0.56,501,56.00000000000000
Denver,2025-08-27 04:00:00,0.56,20,56.00000000000000
Denver,2025-08-28 04:00:00,0.55,5199,55.00000000000000
